Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
IDDLNTM82_R1	(1, 38.87283258619384)	(2, 37.832796633710224)	(3, 38.33892604581604)	(4, 38.21350575062033)	(5, 38.57078870059456)	(6, 38.80820603279682)	(7, 38.985316908423115)	(8, 38.848203638458685)	(9, 38.798804982093905)	(10, 39.027471569572825)	(15, 39.17010238601407)	(20, 39.2010924167757)	(25, 39.14204448418381)	(30, 39.02121972822391)	(35, 39.06060584237211)	(40, 38.967402676234045)	(45, 39.02489073494022)	(50, 38.97097706766531)	(55, 38.89753037115047)	(60, 38.81091378605653)	(65, 38.87469970229772)	(70, 38.82081259721153)	(75, 38.680796005196456)	(80, 38.51397077598067)	(85, 38.37617586787743)	(90, 37.981129061372684)	(95, 37.711742919165836)	(100, 37.37143629423797)	(105, 37.04896720785568)	(110, 36.76008750557666)	(115, 36.489430680637376)	(120, 36.26024977810284)	(125, 36.218990468476576)	(130, 36.04255711572042)	(135, 36.01996410363368)	(140, 35.87791700064254)	(145, 35.817680503634065)	(150, 35.29277517819581)
IDDLNTM82_R2	(1, 38.97184782110553)	(2, 38.17148511628908)	(3, 38.395260800475874)	(4, 38.05206563105307)	(5, 38.396987810387124)	(6, 38.809074915660375)	(7, 38.68504258835435)	(8, 38.682700626362596)	(9, 38.515990157025556)	(10, 38.69741346010855)	(15, 38.72214154840725)	(20, 38.68315686001259)	(25, 38.735107637658075)	(30, 38.65226026455566)	(35, 38.643940968341425)	(40, 38.620078582925935)	(45, 38.56421091126077)	(50, 38.537577734151775)	(55, 38.476183724299446)	(60, 38.43711055762826)	(65, 38.41203454206881)	(70, 38.35457547730102)	(75, 38.28753017473992)	(80, 38.16584326999249)	(85, 38.11342961814983)	(90, 38.08470382691928)	(95, 38.00427754120179)	(100, 37.90259579924597)	(105, 37.616656643493336)	(110, 37.488203301754886)	(115, 37.35073574456901)	(120, 37.21809623929913)	(125, 37.245535073780225)	(130, 37.09545197341162)	(135, 36.9737968684676)	(140, 36.788109305277175)	(145, 36.71224825545344)	(150, 35.89041249956743)
IDDLNTM83_R1	(1, 38.80491643868536)	(2, 37.561487711290525)	(3, 38.17653312452951)	(4, 38.245930951505635)	(5, 38.57691126315169)	(6, 38.74190447543611)	(7, 38.94572055619481)	(8, 38.81029210253668)	(9, 38.85366305875313)	(10, 39.025039508801754)	(15, 39.160169557612825)	(20, 39.19026611346386)	(25, 39.12237837416307)	(30, 38.98461138139959)	(35, 39.022766777912)	(40, 38.93098007292219)	(45, 38.98415072389038)	(50, 38.94071817691349)	(55, 38.87310107091531)	(60, 38.79467319496897)	(65, 38.85498383839349)	(70, 38.80609891762594)	(75, 38.656850738691254)	(80, 38.42141217905564)	(85, 38.2126093156423)	(90, 37.763199441067826)	(95, 37.44359901709422)	(100, 37.02821891297878)	(105, 36.665216976132385)	(110, 36.30367602941715)	(115, 35.98032692439297)	(120, 35.674624288403905)	(125, 35.57013978078783)	(130, 35.348947545998115)	(135, 35.29380193239022)	(140, 35.140353088529956)	(145, 35.06273361120792)	(150, 34.58004849277701)
IDDLNTM83_R2	(1, 38.81800885188138)	(2, 37.90926463496732)	(3, 38.12719645861085)	(4, 37.808660424833015)	(5, 38.113443973893155)	(6, 38.587858344434)	(7, 38.40876928292121)	(8, 38.408560001655154)	(9, 38.24166097708092)	(10, 38.42005933084105)	(15, 38.433095405201954)	(20, 38.38726575219506)	(25, 38.43709355270467)	(30, 38.35310030699891)	(35, 38.33467082364511)	(40, 38.295509763010855)	(45, 38.2325168976718)	(50, 38.19590333911045)	(55, 38.13233156836813)	(60, 38.08341123689207)	(65, 38.0640879713404)	(70, 38.00085685957148)	(75, 37.92759862877004)	(80, 37.78198319065602)	(85, 37.717172363414136)	(90, 37.6391390184629)	(95, 37.513535564287544)	(100, 37.327902762990156)	(105, 37.00510694033973)	(110, 36.80875257224978)	(115, 36.639425009668315)	(120, 36.46609357021108)	(125, 36.47113876064112)	(130, 36.29075008633846)	(135, 36.14534464566215)	(140, 35.9279173251467)	(145, 35.83319200879777)	(150, 34.92500588852232)
IDDLNTM84_R1	(1, 38.664685055263185)	(2, 37.54574945405764)	(3, 38.12761703655694)	(4, 38.101124028048005)	(5, 38.42649536456496)	(6, 38.67773508127446)	(7, 38.86914864546763)	(8, 38.7272013188865)	(9, 38.74551881300215)	(10, 38.94553517917701)	(15, 39.075263494363455)	(20, 39.10275631207393)	(25, 39.0332816894268)	(30, 38.89697013299305)	(35, 38.9265638795155)	(40, 38.833083402069164)	(45, 38.88262292985243)	(50, 38.83790288295008)	(55, 38.77010484659657)	(60, 38.68583646404796)	(65, 38.748697974023216)	(70, 38.69961341748661)	(75, 38.51397412587692)	(80, 38.29263772462207)	(85, 38.03222966834094)	(90, 37.596402134166034)	(95, 37.24642263395704)	(100, 36.86377355609002)	(105, 36.49090438262182)	(110, 36.17054446140664)	(115, 35.8485774575505)	(120, 35.61073932406856)	(125, 35.522708151764505)	(130, 35.35562641955005)	(135, 35.29474222959051)	(140, 35.1805162581539)	(145, 35.100517217405276)	(150, 34.62680304023786)
IDDLNTM84_R2	(1, 38.91329692806056)	(2, 38.055016853163224)	(3, 38.250961617954154)	(4, 37.9300642635316)	(5, 38.14985736394776)	(6, 38.6242963649211)	(7, 38.436729903631)	(8, 38.430168287612176)	(9, 38.3102315729598)	(10, 38.44980769744538)	(15, 38.468623497409496)	(20, 38.420378958989275)	(25, 38.467432679380536)	(30, 38.37614308159927)	(35, 38.36683001287206)	(40, 38.324073570373606)	(45, 38.265962626640636)	(50, 38.226212932349426)	(55, 38.16663424986017)	(60, 38.11946508272386)	(65, 38.09618388344086)	(70, 38.02877560606912)	(75, 37.96274149837169)	(80, 37.83311213753814)	(85, 37.781764336758656)	(90, 37.74188884590488)	(95, 37.65997062923735)	(100, 37.53510639170651)	(105, 37.235123662438596)	(110, 37.105054308143096)	(115, 36.947233811423374)	(120, 36.81517645071521)	(125, 36.83511213459306)	(130, 36.68203261160185)	(135, 36.556805709733474)	(140, 36.36222594282735)	(145, 36.29035967088422)	(150, 35.4709314225719)
IDDLNTM85_R1	(1, 38.685913447021626)	(2, 37.50935311629686)	(3, 38.130905933976464)	(4, 38.09823182555292)	(5, 38.42179072746989)	(6, 38.70949968713831)	(7, 38.91459094077927)	(8, 38.76711781970517)	(9, 38.7585179918287)	(10, 38.979717674562735)	(15, 39.11612291159366)	(20, 39.145862905078516)	(25, 39.074721767357076)	(30, 38.93093481962144)	(35, 38.9665067772151)	(40, 38.8795009131911)	(45, 38.92221349745247)	(50, 38.885061558563066)	(55, 38.81523868549683)	(60, 38.72605425660531)	(65, 38.77519365880737)	(70, 38.72825266051471)	(75, 38.545387164854105)	(80, 38.39151936508718)	(85, 38.202427187740426)	(90, 37.80600289729367)	(95, 37.514579672203475)	(100, 37.17503185158175)	(105, 36.83291455761118)	(110, 36.555430322705824)	(115, 36.26376061735924)	(120, 36.02930321713871)	(125, 35.95786330344647)	(130, 35.75996870192752)	(135, 35.70423353250409)	(140, 35.544484171023655)	(145, 35.4780792474496)	(150, 34.98261028622579)
IDDLNTM85_R2	(1, 38.87126167973993)	(2, 38.034569927266105)	(3, 38.25515626618122)	(4, 37.9783476696863)	(5, 38.19689058728722)	(6, 38.624963148979695)	(7, 38.48693579252806)	(8, 38.484563836680245)	(9, 38.35395548833206)	(10, 38.50950722597422)	(15, 38.52832019261329)	(20, 38.48335373448141)	(25, 38.52833511157279)	(30, 38.43963443787861)	(35, 38.423171604141274)	(40, 38.390533285349306)	(45, 38.32895162963842)	(50, 38.29274141038923)	(55, 38.2333626818893)	(60, 38.17913162926544)	(65, 38.149202450677166)	(70, 38.08785537179754)	(75, 38.00780848817375)	(80, 37.88383447414437)	(85, 37.819649221932615)	(90, 37.78021587258256)	(95, 37.6886052875808)	(100, 37.55852227706174)	(105, 37.25062169605556)	(110, 37.11361311408282)	(115, 36.95058666030759)	(120, 36.813629342419084)	(125, 36.824239817512556)	(130, 36.6600799989525)	(135, 36.52346423000909)	(140, 36.31570295875503)	(145, 36.230170976830784)	(150, 35.38434215522622)
IDDLNTM86_R1	(1, 38.751831758570205)	(2, 37.6101067658251)	(3, 38.15697133947499)	(4, 38.08931472801111)	(5, 38.41328063902101)	(6, 38.63661172620599)	(7, 38.85945751418598)	(8, 38.724973890574866)	(9, 38.74995901189147)	(10, 38.91410417209759)	(15, 39.051527134947605)	(20, 39.08445304648215)	(25, 39.01669724379563)	(30, 38.88503433983733)	(35, 38.92280447196659)	(40, 38.83084437143096)	(45, 38.88196572410412)	(50, 38.82483207171936)	(55, 38.758525936455314)	(60, 38.66192278496162)	(65, 38.730117980171585)	(70, 38.683556554572384)	(75, 38.54191296421082)	(80, 38.394946494123126)	(85, 38.240382386262105)	(90, 37.86083733787153)	(95, 37.59685629405197)	(100, 37.29410902508964)	(105, 36.98799589463105)	(110, 36.75199505519459)	(115, 36.49186754938657)	(120, 36.29483025184733)	(125, 36.24886602298941)	(130, 36.07454622065047)	(135, 36.02345962589334)	(140, 35.874653937399685)	(145, 35.811710138654576)	(150, 35.30764239678784)
IDDLNTM86_R2	(1, 38.746908266973584)	(2, 37.80321363166118)	(3, 38.02394074431126)	(4, 37.73062942978983)	(5, 37.96629137954497)	(6, 38.449639550573586)	(7, 38.3292550165346)	(8, 38.3273703833044)	(9, 38.17923689979063)	(10, 38.34788394790904)	(15, 38.374030098387856)	(20, 38.33039227259387)	(25, 38.387538139434994)	(30, 38.30206744019425)	(35, 38.275062342913074)	(40, 38.2344513249816)	(45, 38.173416834308036)	(50, 38.13708177783461)	(55, 38.07107518366772)	(60, 38.01521658936309)	(65, 37.99367651856843)	(70, 37.92608794736471)	(75, 37.86182629895414)	(80, 37.72970834501494)	(85, 37.67434751030031)	(90, 37.629621614177296)	(95, 37.539323991323634)	(100, 37.42114806052468)	(105, 37.1052083589509)	(110, 36.97519743971879)	(115, 36.81769727166754)	(120, 36.69038878040703)	(125, 36.71009209208224)	(130, 36.55203178053983)	(135, 36.416121606799436)	(140, 36.20335233542045)	(145, 36.1203538749338)	(150, 35.26443416735937)
IDDLNTM88_R1	(1, 38.655852954683326)	(2, 37.67019265113589)	(3, 38.2165078721631)	(4, 38.1934710938253)	(5, 38.516266633027364)	(6, 38.73316428640273)	(7, 38.928285926488684)	(8, 38.77359735459035)	(9, 38.804142736462545)	(10, 38.988753678117256)	(15, 39.11670177059888)	(20, 39.134551057086654)	(25, 39.05322724669891)	(30, 38.90181255350633)	(35, 38.92300006803454)	(40, 38.82101650687999)	(45, 38.85771476236103)	(50, 38.80612771500331)	(55, 38.719406001780236)	(60, 38.63426786331861)	(65, 38.67135455349499)	(70, 38.61876151626309)	(75, 38.44845065511591)	(80, 38.29973303530426)	(85, 38.12948687783832)	(90, 37.80868361671609)	(95, 37.54793359262052)	(100, 37.28378439287679)	(105, 36.98078711709311)	(110, 36.75247376418095)	(115, 36.48887146291267)	(120, 36.29505573162642)	(125, 36.237036160357405)	(130, 36.06702486378918)	(135, 36.01049149284787)	(140, 35.86196359018261)	(145, 35.78633171940288)	(150, 35.251037881064285)
IDDLNTM88_R2	(1, 38.90408263928654)	(2, 38.03088661760621)	(3, 38.21807833610196)	(4, 37.84098131317999)	(5, 38.160107948135)	(6, 38.634609878615045)	(7, 38.44710385472358)	(8, 38.4459345110868)	(9, 38.28781515582744)	(10, 38.45446434139732)	(15, 38.45024889302135)	(20, 38.38089009020246)	(25, 38.4153121651425)	(30, 38.31441233749668)	(35, 38.28410465129464)	(40, 38.23244652201768)	(45, 38.15328620996593)	(50, 38.10513802507073)	(55, 38.02362492275245)	(60, 37.96302549594344)	(65, 37.920806662849174)	(70, 37.84538952608274)	(75, 37.75881061452198)	(80, 37.626801143547205)	(85, 37.558490285234804)	(90, 37.52473849224123)	(95, 37.452352861135836)	(100, 37.33761246959706)	(105, 37.08318108242951)	(110, 36.96095263945663)	(115, 36.81174843095344)	(120, 36.68538405497191)	(125, 36.67675614153451)	(130, 36.52556440319536)	(135, 36.37109595137799)	(140, 36.176006911175236)	(145, 36.06236598613229)	(150, 35.23003221718892)
IDDLNTM89_R1	(1, 38.767599949892926)	(2, 37.64950868058251)	(3, 38.214954239013714)	(4, 38.17523396238694)	(5, 38.54502841492145)	(6, 38.79246292640194)	(7, 38.984685228260474)	(8, 38.843696770539594)	(9, 38.814875420332626)	(10, 39.04330454870562)	(15, 39.180279251226786)	(20, 39.21003859903516)	(25, 39.14445039708154)	(30, 39.00615955444688)	(35, 39.037018280361835)	(40, 38.94359666273282)	(45, 39.001662083088846)	(50, 38.95576128190737)	(55, 38.89399840193316)	(60, 38.80809267511582)	(65, 38.876865696242675)	(70, 38.822605265793996)	(75, 38.668976809740506)	(80, 38.51861764879153)	(85, 38.37865574803203)	(90, 37.984546689434616)	(95, 37.7182592428515)	(100, 37.38726706112871)	(105, 37.072951261938975)	(110, 36.80338941596549)	(115, 36.55156555891612)	(120, 36.338224784668256)	(125, 36.311252206806095)	(130, 36.137183808099266)	(135, 36.12524301186045)	(140, 35.976994813407515)	(145, 35.92229626508769)	(150, 35.40641919245518)
IDDLNTM89_R2	(1, 38.90811838795593)	(2, 38.065849966747706)	(3, 38.3225844870969)	(4, 37.994615403756455)	(5, 38.28072594004463)	(6, 38.71400750032274)	(7, 38.588732161318404)	(8, 38.59442599221469)	(9, 38.4542512427341)	(10, 38.60273083548015)	(15, 38.625704715785915)	(20, 38.584533035469896)	(25, 38.63407115076764)	(30, 38.54635986789257)	(35, 38.528212685383934)	(40, 38.49129474677532)	(45, 38.43228656481774)	(50, 38.39826913665895)	(55, 38.338594845394375)	(60, 38.29156727310546)	(65, 38.26554256113074)	(70, 38.20796740743324)	(75, 38.13691787480505)	(80, 38.01507525312473)	(85, 37.95551121443509)	(90, 37.926746096444205)	(95, 37.84531631791279)	(100, 37.73772988161672)	(105, 37.43378352425843)	(110, 37.32112759630033)	(115, 37.168785165073665)	(120, 37.04323342898907)	(125, 37.07215797084219)	(130, 36.92485508613376)	(135, 36.81067238119828)	(140, 36.62393072122921)	(145, 36.55898106543886)	(150, 35.75527054735597)
IDDLNTM90_R1	(1, 38.693457050231146)	(2, 37.70552379437123)	(3, 38.275238796630646)	(4, 38.32769040376662)	(5, 38.61691829124373)	(6, 38.784967806433464)	(7, 38.97687525167242)	(8, 38.81644582369358)	(9, 38.81787938258554)	(10, 39.04700760983579)	(15, 39.16025220139043)	(20, 39.18734301997059)	(25, 39.117043768652465)	(30, 38.97720994010709)	(35, 39.00116817007192)	(40, 38.90140575703474)	(45, 38.948555902645936)	(50, 38.905922451680944)	(55, 38.82914487556003)	(60, 38.7471494075088)	(65, 38.794292500141474)	(70, 38.74300520854264)	(75, 38.60160151819463)	(80, 38.440512144654946)	(85, 38.24182924738979)	(90, 37.89233972721375)	(95, 37.56400701033262)	(100, 37.23581387681727)	(105, 36.862505381996705)	(110, 36.561757274204226)	(115, 36.22068146534651)	(120, 35.94992811702696)	(125, 35.8111542035342)	(130, 35.59097349966334)	(135, 35.49477398894322)	(140, 35.321329929314395)	(145, 35.2299794233452)	(150, 34.68819355997451)
IDDLNTM90_R2	(1, 38.90548352678451)	(2, 38.13792181527265)	(3, 38.33101432492744)	(4, 38.060840140961155)	(5, 38.28596875530511)	(6, 38.70851843984835)	(7, 38.562002652247976)	(8, 38.556527572635424)	(9, 38.403310635317546)	(10, 38.58142786730231)	(15, 38.59520643494078)	(20, 38.54044825779128)	(25, 38.58310188355533)	(30, 38.494569616588606)	(35, 38.47736674586232)	(40, 38.44188567121803)	(45, 38.376857209169195)	(50, 38.34048942750317)	(55, 38.27037617799093)	(60, 38.220174142960595)	(65, 38.18580120605933)	(70, 38.11847035657727)	(75, 38.043443231313915)	(80, 37.914919591944184)	(85, 37.86131916942156)	(90, 37.83081503727827)	(95, 37.76770900394721)	(100, 37.66367511028481)	(105, 37.41519063954933)	(110, 37.293472386358886)	(115, 37.158482313836224)	(120, 37.031635807151886)	(125, 37.037755906254425)	(130, 36.885869685560166)	(135, 36.74781156737686)	(140, 36.55261202139185)	(145, 36.455173974837265)	(150, 35.63092767990631)
IDDLNTM91_R1	(1, 38.622479255393316)	(2, 37.472246555641235)	(3, 38.07784313813166)	(4, 38.050053718704234)	(5, 38.403274422295276)	(6, 38.671300472309966)	(7, 38.840559715158754)	(8, 38.68209258641232)	(9, 38.75619472390049)	(10, 38.917691156677726)	(15, 39.06051152889164)	(20, 39.089980353954026)	(25, 39.018868334094165)	(30, 38.878797839219494)	(35, 38.91396901753917)	(40, 38.82181763932819)	(45, 38.87408693446481)	(50, 38.82814038975837)	(55, 38.762242356517405)	(60, 38.681277964518415)	(65, 38.74445538827261)	(70, 38.69752251693775)	(75, 38.548007773866814)	(80, 38.37744456689067)	(85, 38.18958227051056)	(90, 37.79706077591516)	(95, 37.502056757682915)	(100, 37.17207399726102)	(105, 36.83879274986515)	(110, 36.577149855876144)	(115, 36.28943036222627)	(120, 36.068863029295905)	(125, 35.99880766020999)	(130, 35.81127259468049)	(135, 35.750069287575755)	(140, 35.59555974158112)	(145, 35.52010673010202)	(150, 35.01132625241003)
IDDLNTM91_R2	(1, 38.751652922293445)	(2, 37.827767631137256)	(3, 38.05546095444906)	(4, 37.77426518381634)	(5, 37.92443772187166)	(6, 38.45181515562571)	(7, 38.271719490397906)	(8, 38.2741617300878)	(9, 38.16554954254753)	(10, 38.31112475137569)	(15, 38.329435858078554)	(20, 38.28724584223734)	(25, 38.33833133404091)	(30, 38.24666116810438)	(35, 38.232446585152985)	(40, 38.18239855742007)	(45, 38.12031249936484)	(50, 38.08080545130012)	(55, 38.017159904505505)	(60, 37.96487922742625)	(65, 37.93517658474242)	(70, 37.867595487384946)	(75, 37.79412862489467)	(80, 37.65961381881654)	(85, 37.60111941405759)	(90, 37.562794705933285)	(95, 37.483272812563385)	(100, 37.35856590774854)	(105, 37.06823986793695)	(110, 36.90876779495593)	(115, 36.76583970078499)	(120, 36.609701073601734)	(125, 36.63402070781862)	(130, 36.45977958868098)	(135, 36.32533705793857)	(140, 36.10917039052665)	(145, 36.023896551149434)	(150, 35.13477724115532)
IDDLNTM94_R1	(1, 38.70527391413905)	(2, 37.75093572621196)	(3, 38.26001617222629)	(4, 38.236438633423326)	(5, 38.55875106053966)	(6, 38.79449133809651)	(7, 38.983663996201216)	(8, 38.82656347042189)	(9, 38.84040170662588)	(10, 39.02183909940781)	(15, 39.149109168093744)	(20, 39.164025295811086)	(25, 39.088537522498)	(30, 38.938225392536154)	(35, 38.959800349863016)	(40, 38.84868640802951)	(45, 38.89186509614382)	(50, 38.83726274472695)	(55, 38.753821421712956)	(60, 38.66749975540417)	(65, 38.713434529993876)	(70, 38.65613826332898)	(75, 38.477060722492176)	(80, 38.28945775942518)	(85, 38.09014887910886)	(90, 37.689309738810195)	(95, 37.395571242039395)	(100, 37.03586941558832)	(105, 36.68336652057998)	(110, 36.370450940500376)	(115, 36.0513718453829)	(120, 35.783722399475394)	(125, 35.685083208609086)	(130, 35.46571357432962)	(135, 35.3875736757946)	(140, 35.21142443402025)	(145, 35.113935667765865)	(150, 34.55431472385506)
IDDLNTM94_R2	(1, 38.95263233276336)	(2, 38.14570332378428)	(3, 38.34517405481644)	(4, 38.000385787023724)	(5, 38.32018995622109)	(6, 38.73825035522593)	(7, 38.58065999553412)	(8, 38.58048101775841)	(9, 38.43344692142169)	(10, 38.595029598770786)	(15, 38.593693174288596)	(20, 38.52980701443018)	(25, 38.56505570255093)	(30, 38.4642777700825)	(35, 38.43948523765187)	(40, 38.394990334986026)	(45, 38.32056435375)	(50, 38.276779538986645)	(55, 38.200673821353206)	(60, 38.1407913686469)	(65, 38.100224385893206)	(70, 38.02150156787528)	(75, 37.940789955664464)	(80, 37.80073967489843)	(85, 37.73607303492143)	(90, 37.697286666947846)	(95, 37.61637244161867)	(100, 37.494470250404035)	(105, 37.215124992212544)	(110, 37.07782583107452)	(115, 36.913256622659404)	(120, 36.768918924994395)	(125, 36.76475559364424)	(130, 36.602176121410295)	(135, 36.444994413367155)	(140, 36.24210366538349)	(145, 36.13157452700948)	(150, 35.26286739951929)
IDDLNTM96_R1	(1, 38.84795689709574)	(2, 37.53884231850174)	(3, 38.17790394732582)	(4, 38.23544696738897)	(5, 38.6380240468486)	(6, 38.916043073596704)	(7, 39.03706909326917)	(8, 38.90824679135456)	(9, 38.87696712188705)	(10, 39.110917040475854)	(15, 39.23490416311451)	(20, 39.26637877509076)	(25, 39.20714357463771)	(30, 39.07877355446986)	(35, 39.116788856322316)	(40, 39.02989677831978)	(45, 39.078822620988795)	(50, 39.030222092176516)	(55, 38.96110069721254)	(60, 38.872105943973885)	(65, 38.9380385824503)	(70, 38.87115770276988)	(75, 38.72028137143284)	(80, 38.500428764797654)	(85, 38.275286428167774)	(90, 37.8332866224485)	(95, 37.49079768782302)	(100, 37.090422645663864)	(105, 36.70863067305035)	(110, 36.38833909124364)	(115, 36.0562439390677)	(120, 35.81251768202769)	(125, 35.71492976468161)	(130, 35.554735710853556)	(135, 35.51275036983061)	(140, 35.404363847618676)	(145, 35.33313401044815)	(150, 34.82228820623821)
IDDLNTM96_R2	(1, 38.8944623139118)	(2, 38.046443020086784)	(3, 38.26154392670653)	(4, 37.901227395662154)	(5, 38.26194288761191)	(6, 38.71541395384675)	(7, 38.56091681594218)	(8, 38.56455000731507)	(9, 38.38965575677188)	(10, 38.567220020085124)	(15, 38.58765097822236)	(20, 38.54508184961868)	(25, 38.59775697939324)	(30, 38.51109520204604)	(35, 38.49355538690581)	(40, 38.45855649421141)	(45, 38.40126769354981)	(50, 38.36972510695485)	(55, 38.312090949850756)	(60, 38.267329805239484)	(65, 38.24470853282363)	(70, 38.17040159149476)	(75, 38.02678294517762)	(80, 37.69361447471762)	(85, 37.50659266351548)	(90, 37.14123201869255)	(95, 36.8201056442805)	(100, 36.341523865212665)	(105, 35.880477741503114)	(110, 35.46029712660698)	(115, 35.136421230865295)	(120, 34.78712708204768)	(125, 34.669669398965866)	(130, 34.40687101437938)	(135, 34.21505023291233)	(140, 33.96249682403011)	(145, 33.82072597176407)	(150, 32.881328038750254)
