Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
IDDLNTM12.A_R1	(1, 0.0)	(2, 0.2728539407039804)	(3, 0.28066803949657215)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5153508070705004)	(9, 0.23148518239025886)	(10, 0.04767599508850916)	(15, 0.0)	(20, 0.0)	(25, 0.10715907346771718)	(30, 0.42258086692929503)	(35, 0.1976747160544357)	(40, 0.33715737874756985)	(45, 0.11251103166888365)	(50, 0.05400721375217436)	(55, 0.11534888851939015)	(60, 0.2508185818070193)	(65, 0.060886018878542926)	(70, 0.0)	(75, 0.2039699618847846)	(80, 0.0556979369180395)	(85, 0.057500575565333056)	(90, 0.0)	(95, 0.12293915634912513)	(100, 0.04441845518264606)	(105, 0.28239073851427404)	(110, 0.0)	(115, 0.060886018878542926)	(120, 0.0)	(125, 0.0)	(130, 0.05399122582625601)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM12.A_R2	(1, 0.0)	(2, 0.2699561291312801)	(3, 0.29199948199120024)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0851117236263174)	(25, 0.0)	(30, 0.16692593753197585)	(35, 0.05097350480916811)	(40, 0.0)	(45, 0.05321181443773662)	(50, 0.0)	(55, 0.061269729100583245)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13048545738258466)	(80, 0.33305647574951397)	(85, 0.3396674831167502)	(90, 0.2637967806712371)	(95, 0.2174757623043078)	(100, 0.2174757623043078)	(105, 0.2741289777959685)	(110, 0.10546035633889286)	(115, 0.06070215773048194)	(120, 0.11434564616801392)	(125, 0.0)	(130, 0.0)	(135, 0.05248036682697227)	(140, 0.0)	(145, 0.0)	(150, 0.1355176570653842)
IDDLNTM12.B_R1	(1, 0.0)	(2, 0.26867232521002565)	(3, 0.2665460320766507)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.515018572519614)	(9, 0.21358397556064707)	(10, 0.04568058737762966)	(15, 0.0)	(20, 0.0)	(25, 0.10480021523293759)	(30, 0.407940186072346)	(35, 0.19302402277303338)	(40, 0.34078403804762897)	(45, 0.10906148024717073)	(50, 0.05487138096229952)	(55, 0.11632559189057835)	(60, 0.24808199680622095)	(65, 0.058902659168228844)	(70, 0.0)	(75, 0.19430413802679997)	(80, 0.05573057696313268)	(85, 0.05746632645976532)	(90, 0.0)	(95, 0.12298219121016456)	(100, 0.045255328750954664)	(105, 0.27146254252586266)	(110, 0.0)	(115, 0.058902659168228844)	(120, 0.0)	(125, 0.0)	(130, 0.053179025203082694)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM12.B_R2	(1, 0.0)	(2, 0.26589512601541343)	(3, 0.2837950426994376)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08321617024231064)	(25, 0.0)	(30, 0.16780792196070263)	(35, 0.05024560855377352)	(40, 0.0)	(45, 0.05487572033604111)	(50, 0.0)	(55, 0.061159133513851285)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13209487606748593)	(80, 0.33306863153509686)	(85, 0.34509737554676106)	(90, 0.2657172116920086)	(95, 0.22015812677914326)	(100, 0.22015812677914326)	(105, 0.2757541831562869)	(110, 0.10519075886967993)	(115, 0.05909793098660001)	(120, 0.11069308477400543)	(125, 0.0)	(130, 0.0)	(135, 0.053842949385544674)	(140, 0.0)	(145, 0.0)	(150, 0.13406495174616398)
IDDLNTM120_R1	(1, 0.0)	(2, 0.2723538033251217)	(3, 0.27004854674172585)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5183590143821525)	(9, 0.20137151976149323)	(10, 0.04441591812042523)	(15, 0.0)	(20, 0.0)	(25, 0.10693251474162538)	(30, 0.40118723656925637)	(35, 0.18873871368448375)	(40, 0.3444838103792069)	(45, 0.10554543695059482)	(50, 0.05509465138291361)	(55, 0.11873150460761935)	(60, 0.25320938312020497)	(65, 0.060656695990511364)	(70, 0.0)	(75, 0.18225849028452065)	(80, 0.05606580202868466)	(85, 0.05861629867414394)	(90, 0.0)	(95, 0.12252193500687113)	(100, 0.04652694457466692)	(105, 0.2639234309516305)	(110, 0.0)	(115, 0.060656695990511364)	(120, 0.0)	(125, 0.0)	(130, 0.05387826067507919)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM120_R2	(1, 0.0)	(2, 0.2693913033753959)	(3, 0.295504465183906)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08582813596069802)	(25, 0.0)	(30, 0.17085973219981415)	(35, 0.05032914649689776)	(40, 0.0)	(45, 0.05511230866738218)	(50, 0.0)	(55, 0.0628618946285854)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13293580900233104)	(80, 0.3382076267108805)	(85, 0.346851848418491)	(90, 0.2674117255944202)	(95, 0.22155968167055176)	(100, 0.22155968167055176)	(105, 0.277372395955187)	(110, 0.10835294518109653)	(115, 0.061712209217632215)	(120, 0.11236703451695015)	(125, 0.0)	(130, 0.0)	(135, 0.05359574412358215)	(140, 0.0)	(145, 0.0)	(150, 0.13495560615348517)
IDDLNTM121_R1	(1, 0.0)	(2, 0.28190058718451216)	(3, 0.2716933661470749)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5192940123679465)	(9, 0.18598949221111527)	(10, 0.04315145387873086)	(15, 0.0)	(20, 0.0)	(25, 0.10746876945053623)	(30, 0.38655810142010427)	(35, 0.18343046176311945)	(40, 0.34732138611171615)	(45, 0.10329917877192286)	(50, 0.05584151246581501)	(55, 0.1185088576871672)	(60, 0.2563733388962907)	(65, 0.062331045532087855)	(70, 0.0)	(75, 0.17452640202158148)	(80, 0.056277651125329696)	(85, 0.058894483082417855)	(90, 0.0)	(95, 0.12179040699881691)	(100, 0.047854394845786886)	(105, 0.252834310135048)	(110, 0.0)	(115, 0.062331045532087855)	(120, 0.0)	(125, 0.0)	(130, 0.05510848423687163)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM121_R2	(1, 0.0)	(2, 0.2755424211843582)	(3, 0.3006072573998412)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08767700726906523)	(25, 0.0)	(30, 0.17314442048601084)	(35, 0.05016120052683448)	(40, 0.0)	(45, 0.055715400082340875)	(50, 0.0)	(55, 0.06440927251808859)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.1366900596380207)	(80, 0.34433409902817275)	(85, 0.3533511344465729)	(90, 0.2730832297066127)	(95, 0.2278167660633678)	(100, 0.2278167660633678)	(105, 0.2841075538953094)	(110, 0.11070302661838315)	(115, 0.06329790713872284)	(120, 0.11350639980936011)	(125, 0.0)	(130, 0.0)	(135, 0.05307229471202894)	(140, 0.0)	(145, 0.0)	(150, 0.13337698223050243)
IDDLNTM124_R1	(1, 0.0)	(2, 0.2819991620233293)	(3, 0.27645606387936184)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5271184561661646)	(9, 0.191324241381753)	(10, 0.04437019763606717)	(15, 0.0)	(20, 0.0)	(25, 0.10790140845517826)	(30, 0.3919843941933744)	(35, 0.18649269279895964)	(40, 0.3482812742709079)	(45, 0.10527121632726705)	(50, 0.057016085149611234)	(55, 0.12043293978924792)	(60, 0.26060185021945265)	(65, 0.0629086049530838)	(70, 0.0)	(75, 0.17667712072740696)	(80, 0.05713361788962659)	(85, 0.05982098810727499)	(90, 0.0)	(95, 0.12680512023440477)	(100, 0.047715115885693375)	(105, 0.26240613660671547)	(110, 0.0)	(115, 0.0629086049530838)	(120, 0.0)	(125, 0.0)	(130, 0.05484967086067955)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM124_R2	(1, 0.0)	(2, 0.2742483543033978)	(3, 0.29851727683629814)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08887698737539544)	(25, 0.0)	(30, 0.1734497352177961)	(35, 0.051418985476447555)	(40, 0.0)	(45, 0.056428421449534465)	(50, 0.0)	(55, 0.06501466459173731)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.1326055197821896)	(80, 0.3398030341870975)	(85, 0.3512322990134556)	(90, 0.26650389970454813)	(95, 0.22100919963698265)	(100, 0.22100919963698265)	(105, 0.2777679833827765)	(110, 0.11096678937720036)	(115, 0.062089052333517254)	(120, 0.11409887807058254)	(125, 0.0)	(130, 0.0)	(135, 0.05327409683236559)	(140, 0.0)	(145, 0.0)	(150, 0.13504352999737299)
IDDLNTM126_R1	(1, 0.0)	(2, 0.267194948233388)	(3, 0.2681734670761027)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5242785350920579)	(9, 0.2179131810639406)	(10, 0.04685029610573223)	(15, 0.0)	(20, 0.0)	(25, 0.1064509892528979)	(30, 0.41507583224510175)	(35, 0.19505142264778896)	(40, 0.34140818943175927)	(45, 0.10910188575407034)	(50, 0.05664734536733597)	(55, 0.11759424322538789)	(60, 0.24819982185026643)	(65, 0.060602933658794635)	(70, 0.0)	(75, 0.19598249815267502)	(80, 0.05511136730513539)	(85, 0.0577919158924507)	(90, 0.0)	(95, 0.12344163461276154)	(100, 0.04550409139484599)	(105, 0.27515356815413394)	(110, 0.0)	(115, 0.060602933658794635)	(120, 0.0)	(125, 0.0)	(130, 0.05292304334779169)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM126_R2	(1, 0.0)	(2, 0.26461521673895844)	(3, 0.2908573129753971)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08147207188614547)	(25, 0.0)	(30, 0.16788418132369284)	(35, 0.05125066568933391)	(40, 0.0)	(45, 0.05570440902799276)	(50, 0.0)	(55, 0.06263706676819542)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.1327227375754794)	(80, 0.3375949311537864)	(85, 0.34822223882739045)	(90, 0.26828021458621704)	(95, 0.22120456262579896)	(100, 0.22120456262579896)	(105, 0.2772351446013633)	(110, 0.10691949221395523)	(115, 0.059316033120194143)	(120, 0.11089287175709961)	(125, 0.0)	(130, 0.0)	(135, 0.05508764563622109)	(140, 0.0)	(145, 0.0)	(150, 0.13791185265048136)
IDDLNTM127_R1	(1, 0.0)	(2, 0.2781988459475268)	(3, 0.2795873056872633)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5329040715369721)	(9, 0.20908440556953073)	(10, 0.04583680264609572)	(15, 0.0)	(20, 0.0)	(25, 0.10732573397728482)	(30, 0.4042577668895108)	(35, 0.19084048537026255)	(40, 0.3439942063762479)	(45, 0.1080486146036873)	(50, 0.05716927880756433)	(55, 0.11877281316489038)	(60, 0.2572000453122734)	(65, 0.06167846710518486)	(70, 0.0)	(75, 0.1867456310902142)	(80, 0.056940072755290366)	(85, 0.05814340452972869)	(90, 0.0)	(95, 0.12598398819412518)	(100, 0.04681533617695765)	(105, 0.27041906359630463)	(110, 0.0)	(115, 0.06167846710518486)	(120, 0.0)	(125, 0.0)	(130, 0.05418078451060761)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM127_R2	(1, 0.0)	(2, 0.2709039225530381)	(3, 0.2996869133482112)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08769776184697763)	(25, 0.0)	(30, 0.17067916838754865)	(35, 0.05228542677064982)	(40, 0.0)	(45, 0.055807265920013255)	(50, 0.0)	(55, 0.06360027169732813)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13302766649285208)	(80, 0.3373957167559762)	(85, 0.34859595865651755)	(90, 0.26856337613462505)	(95, 0.2217127774880868)	(100, 0.2217127774880868)	(105, 0.27752445121679764)	(110, 0.10889932168231954)	(115, 0.061153937870173286)	(120, 0.11544050978952274)	(125, 0.0)	(130, 0.0)	(135, 0.0543306500063252)	(140, 0.0)	(145, 0.0)	(150, 0.13743547519042837)
IDDLNTM128_R1	(1, 0.0)	(2, 0.28833412860931945)	(3, 0.27659505008897106)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5332224866185685)	(9, 0.198110925124356)	(10, 0.044970732800237556)	(15, 0.0)	(20, 0.0)	(25, 0.1076909523232419)	(30, 0.39741588223535307)	(35, 0.18944413115390446)	(40, 0.34780318238592633)	(45, 0.10868821499373245)	(50, 0.055886957816683444)	(55, 0.11792295676307318)	(60, 0.25652457984160965)	(65, 0.06283202027081719)	(70, 0.0)	(75, 0.1815062780591927)	(80, 0.05632074471819727)	(85, 0.059393029268094165)	(90, 0.0)	(95, 0.11223006268444329)	(100, 0.04624526132530395)	(105, 0.25098820680991774)	(110, 0.0)	(115, 0.06283202027081719)	(120, 0.0)	(125, 0.0)	(130, 0.05592720608589606)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM128_R2	(1, 0.0)	(2, 0.2796360304294803)	(3, 0.3013700958042968)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08645328226871445)	(25, 0.0)	(30, 0.17136371421761165)	(35, 0.05169666578865813)	(40, 0.0)	(45, 0.055475531064732186)	(50, 0.0)	(55, 0.06700442417919246)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.1307666266718125)	(80, 0.3369137895489555)	(85, 0.33239703933731674)	(90, 0.2628435581079915)	(95, 0.21794437778635414)	(100, 0.21794437778635414)	(105, 0.2732812759237984)	(110, 0.11044125071943782)	(115, 0.06263077892475406)	(120, 0.1151145219780146)	(125, 0.0)	(130, 0.0)	(135, 0.053825352027014634)	(140, 0.0)	(145, 0.0)	(150, 0.13507766350747566)
IDDLNTM129_R1	(1, 0.0)	(2, 0.278603064816884)	(3, 0.27323004932184)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.523889363098211)	(9, 0.18775025735523082)	(10, 0.042275862826914416)	(15, 0.0)	(20, 0.0)	(25, 0.10626359281334753)	(30, 0.3912003031683289)	(35, 0.18685475477272348)	(40, 0.3434293108578467)	(45, 0.10460691303570899)	(50, 0.05506526789163279)	(55, 0.11568265179481105)	(60, 0.25606896346797214)	(65, 0.061895510316393273)	(70, 0.0)	(75, 0.17989832789315513)	(80, 0.05540718705949923)	(85, 0.05743020880270898)	(90, 0.0)	(95, 0.12166216676618956)	(100, 0.04666382548120035)	(105, 0.2550961220260664)	(110, 0.0)	(115, 0.061895510316393273)	(120, 0.0)	(125, 0.0)	(130, 0.05490651970655194)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM129_R2	(1, 0.0)	(2, 0.2745325985327597)	(3, 0.2977546086836885)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08819886344440414)	(25, 0.0)	(30, 0.16888771659459906)	(35, 0.05063253010822149)	(40, 0.0)	(45, 0.054654150796936245)	(50, 0.0)	(55, 0.06513967194484029)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13560758425559924)	(80, 0.3433112673356071)	(85, 0.350581120119053)	(90, 0.2707429944222401)	(95, 0.22601264042599872)	(100, 0.22601264042599872)	(105, 0.28092730106511893)	(110, 0.11157148084784557)	(115, 0.06347485123463348)	(120, 0.11295136891816368)	(125, 0.0)	(130, 0.0)	(135, 0.052260716621871185)	(140, 0.0)	(145, 0.0)	(150, 0.13122165683445536)
IDDLNTM13.A_R1	(1, 0.0)	(2, 0.27168507187560426)	(3, 0.26769243411393273)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5227802036663093)	(9, 0.20555120569535848)	(10, 0.045646063340412525)	(15, 0.0)	(20, 0.0)	(25, 0.10846975426010969)	(30, 0.4065387335770854)	(35, 0.1945110980241318)	(40, 0.34503818424119803)	(45, 0.10720232390088137)	(50, 0.05624976641908444)	(55, 0.1175971098873728)	(60, 0.256183423635812)	(65, 0.061681610815777145)	(70, 0.0)	(75, 0.1866558153581454)	(80, 0.05766111744181485)	(85, 0.05877069933139567)	(90, 0.0)	(95, 0.1285025820991943)	(100, 0.04719204982254815)	(105, 0.2718243499370579)	(110, 0.0)	(115, 0.061681610815777145)	(120, 0.0)	(125, 0.0)	(130, 0.053891324578469145)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM13.A_R2	(1, 0.0)	(2, 0.26945662289234573)	(3, 0.30128165993450684)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08664952463236976)	(25, 0.0)	(30, 0.17108452808762634)	(35, 0.05134253605386718)	(40, 0.0)	(45, 0.055706581979415165)	(50, 0.0)	(55, 0.0631301026548952)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13206345787035953)	(80, 0.3360315362671948)	(85, 0.35069751613826505)	(90, 0.26743709100126767)	(95, 0.22010576311726587)	(100, 0.22010576311726587)	(105, 0.27680586193505047)	(110, 0.10590703792936235)	(115, 0.06093879448802429)	(120, 0.11076784227409504)	(125, 0.0)	(130, 0.0)	(135, 0.05412809728294036)	(140, 0.0)	(145, 0.0)	(150, 0.13508811310492813)
IDDLNTM13.B_R1	(1, 0.0)	(2, 0.2837420085586728)	(3, 0.2830205694319028)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5358128394521391)	(9, 0.1858667670268652)	(10, 0.04474365464228042)	(15, 0.0)	(20, 0.0)	(25, 0.10885554504124828)	(30, 0.39369414107261164)	(35, 0.1866603500663123)	(40, 0.3480414731306009)	(45, 0.10341589402540188)	(50, 0.05720050356451048)	(55, 0.11862864041189364)	(60, 0.25800587010969483)	(65, 0.060841366357610165)	(70, 0.0)	(75, 0.1747950812280337)	(80, 0.05665701942234369)	(85, 0.059634158218814896)	(90, 0.0)	(95, 0.12544864495696015)	(100, 0.047605363178468404)	(105, 0.2558271239468492)	(110, 0.0)	(115, 0.060841366357610165)	(120, 0.0)	(125, 0.0)	(130, 0.054790896881098415)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM13.B_R2	(1, 0.0)	(2, 0.2739544844054921)	(3, 0.30716473220780816)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08929973511160062)	(25, 0.0)	(30, 0.17196223025691648)	(35, 0.051554039998989984)	(40, 0.0)	(45, 0.055719148557542585)	(50, 0.0)	(55, 0.06562691256518503)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13336523697471717)	(80, 0.3400767851710592)	(85, 0.3486811491563371)	(90, 0.2682599248981869)	(95, 0.22227539495786194)	(100, 0.22227539495786194)	(105, 0.2782927383544695)	(110, 0.10984632144201253)	(115, 0.06295277820195726)	(120, 0.11680580421825457)	(125, 0.0)	(130, 0.0)	(135, 0.05425703192728855)	(140, 0.0)	(145, 0.0)	(150, 0.13487304474966663)
IDDLNTM131_R1	(1, 0.0)	(2, 0.2706151535533981)	(3, 0.2670953865009406)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5128890614185109)	(9, 0.2020102142419134)	(10, 0.044935014520565)	(15, 0.0)	(20, 0.0)	(25, 0.10536107316680156)	(30, 0.401342964067044)	(35, 0.1926512960677488)	(40, 0.33972059153245776)	(45, 0.10592260825725143)	(50, 0.05485139869032113)	(55, 0.11498041341189942)	(60, 0.25428180679205176)	(65, 0.06185431094151123)	(70, 0.0)	(75, 0.18442765535905895)	(80, 0.055107751666396074)	(85, 0.05748003396880388)	(90, 0.0)	(95, 0.12330578149204756)	(100, 0.04602146284773976)	(105, 0.2620130870228834)	(110, 0.0)	(115, 0.06185431094151123)	(120, 0.0)	(125, 0.0)	(130, 0.054159652564404616)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM131_R2	(1, 0.0)	(2, 0.2707982628220231)	(3, 0.296820124441059)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08651302578300575)	(25, 0.0)	(30, 0.16888371300022909)	(35, 0.05082299478057202)	(40, 0.0)	(45, 0.054664220326837834)	(50, 0.0)	(55, 0.06402720759586075)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.1335476932504703)	(80, 0.33820281915029976)	(85, 0.3474030426249894)	(90, 0.26882068272087356)	(95, 0.22257948875078382)	(100, 0.22257948875078382)	(105, 0.27671879584089676)	(110, 0.1089784984958591)	(115, 0.060942833693244776)	(120, 0.11068344924150036)	(125, 0.0)	(130, 0.0)	(135, 0.05365915389682973)	(140, 0.0)	(145, 0.0)	(150, 0.13344596587901197)
IDDLNTM132_R1	(1, 0.0)	(2, 0.2666974745626288)	(3, 0.2693816789988933)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.517815681485047)	(9, 0.2113810993558272)	(10, 0.04498218812718341)	(15, 0.0)	(20, 0.0)	(25, 0.10571775445260548)	(30, 0.41094081728221393)	(35, 0.19246108538345494)	(40, 0.33823152278907703)	(45, 0.10881184416089412)	(50, 0.05458003263847502)	(55, 0.11667583769849058)	(60, 0.25232609891873714)	(65, 0.06064851104640808)	(70, 0.0)	(75, 0.1936653500764817)	(80, 0.055004427123668195)	(85, 0.05758343976445743)	(90, 0.0)	(95, 0.12245050453975144)	(100, 0.04634968146836139)	(105, 0.26876503743921093)	(110, 0.0)	(115, 0.06064851104640808)	(120, 0.0)	(125, 0.0)	(130, 0.053187148174251304)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM132_R2	(1, 0.0)	(2, 0.2659357408712565)	(3, 0.29174400379561016)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08504938029336903)	(25, 0.0)	(30, 0.16893439622992606)	(35, 0.050789500698074516)	(40, 0.0)	(45, 0.05475051589321074)	(50, 0.0)	(55, 0.06295184863698638)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.1340324839519034)	(80, 0.33690030248082153)	(85, 0.34827189830202304)	(90, 0.27014341269026565)	(95, 0.22338747325317235)	(100, 0.22338747325317235)	(105, 0.27888521362458646)	(110, 0.10695103757197023)	(115, 0.06066664756286933)	(120, 0.11122037354694765)	(125, 0.0)	(130, 0.0)	(135, 0.05293686424708609)	(140, 0.0)	(145, 0.0)	(150, 0.13510797937805533)
IDDLNTM135_R1	(1, 0.0)	(2, 0.2770128131159422)	(3, 0.27720787729856045)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5237473303299229)	(9, 0.21491738164914195)	(10, 0.04578373104030329)	(15, 0.0)	(20, 0.0)	(25, 0.10725495712272529)	(30, 0.40317165691418)	(35, 0.18659839709259002)	(40, 0.3417914607836465)	(45, 0.10764942024757546)	(50, 0.05575367815190124)	(55, 0.11689546250367913)	(60, 0.25361811548059693)	(65, 0.06094238540954592)	(70, 0.0)	(75, 0.1905386935814781)	(80, 0.055220502719411445)	(85, 0.058350199160530455)	(90, 0.0)	(95, 0.12132992158853334)	(100, 0.04525489036742723)	(105, 0.2660111932162746)	(110, 0.0)	(115, 0.06094238540954592)	(120, 0.0)	(125, 0.0)	(130, 0.0530054405567912)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM135_R2	(1, 0.0)	(2, 0.26502720278395603)	(3, 0.2845986424399842)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0865694842459664)	(25, 0.0)	(30, 0.16861781421480382)	(35, 0.05143192281700422)	(40, 0.0)	(45, 0.054310203200526416)	(50, 0.0)	(55, 0.06320946468753103)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13442523038163656)	(80, 0.33877446809248474)	(85, 0.3456884096763972)	(90, 0.27054101701263106)	(95, 0.22404205063606097)	(100, 0.22404205063606097)	(105, 0.27938392662465705)	(110, 0.10782281063212498)	(115, 0.06131950949594115)	(120, 0.11337563769732367)	(125, 0.0)	(130, 0.0)	(135, 0.05292308012413017)	(140, 0.0)	(145, 0.0)	(150, 0.13526617374670177)
IDDLNTM136_R1	(1, 0.0)	(2, 0.2750486363514315)	(3, 0.27487776836647765)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5186331537592177)	(9, 0.2033329020950856)	(10, 0.04508473831568104)	(15, 0.0)	(20, 0.0)	(25, 0.10629941441100586)	(30, 0.3970337317812011)	(35, 0.18700280467592445)	(40, 0.3463298777317519)	(45, 0.10404395700961497)	(50, 0.056230212877099534)	(55, 0.11883136062176419)	(60, 0.25469581837221394)	(65, 0.0607997109890083)	(70, 0.0)	(75, 0.1790159468649386)	(80, 0.05629367812865383)	(85, 0.05976962113685793)	(90, 0.0)	(95, 0.12332762959726415)	(100, 0.04671530708638353)	(105, 0.260178239718019)	(110, 0.0)	(115, 0.0607997109890083)	(120, 0.0)	(125, 0.0)	(130, 0.05433113727289814)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM136_R2	(1, 0.0)	(2, 0.2716556863644907)	(3, 0.2912078657856388)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08691810297481162)	(25, 0.0)	(30, 0.17128295006016994)	(35, 0.05130921491042856)	(40, 0.0)	(45, 0.055634615900974675)	(50, 0.0)	(55, 0.06164428702892307)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13531279825617018)	(80, 0.3398515401307872)	(85, 0.3503477163493811)	(90, 0.2708843394609847)	(95, 0.22552133042695027)	(100, 0.22552133042695027)	(105, 0.2806677520851997)	(110, 0.10794951095141736)	(115, 0.06280618932660927)	(120, 0.1137443766125666)	(125, 0.0)	(130, 0.0)	(135, 0.05438972058202518)	(140, 0.0)	(145, 0.0)	(150, 0.13946489029054882)
